name_1,ra_1,dec_1,GAL_LONG,GAL_LAT,flux,fluxerr,velcenter,velerr_1,w50max,velerr_1a,w20max,velerr_1b,DLG,MHI,a,ra_dec,dec_d,id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra_2,dec_2,freq,name_2,Separation,run,cubo
J2047+2225,20:47:18,22:25:58,66.8,-13,1.3,0.2,4394,4,91,9,118,13,59.7,9,a,311.825,22.4327777777778,23,4186,82.024,178.871,1710.118,80.605,176.7,1708.832,78,90,172,192,1694,1736,629,43,101,0.925885,3.884738E-06,0,0.006743855,0,438.2068,1.814143,0.1179406,4,-0.07935777,22.01659,14.54856,842.5,1685.079,0,6.509954,2.575374,-32.55289,6.543157,2.216165,-32.57786,1.033649,0.02120422,0.1499056,0,138.3242,0.005192,7.95068,19.80572,13.49038,15.02382,311.81613,22.444038,1398963840,SoFiA J204715.87+222638.5,50.1411593872233,2,2030+26
J2045+2810,20:45:39,28:10:28,71.3,-9.2,2,0.3,1101,3,63,7,88,10,12.2,7.8,a,311.4125,28.1744444444444,70,16883,103.776,247.881,2438.21,103.56,248.808,2439.171,94,110,239,256,2422,2455,1428,34,160,0.999979,4.36604E-06,0.005988736,0.001549336,0,512.9683,8.488767,0.6932437,4,-0.0996531,17.54635,11.58981,1209.503,2419.1,0,8.476755,6.131986,13.30852,7.533321,4.328587,12.15518,8.893442,0.03757726,0.7895992,0,158.4721,0.0047526,49.51971,17.55098,13.53781,13.69294,311.40952,28.14697,1413600900,SoFiA J204538.29+280849.1,99.3579000229911,2,2045+26
J2050+2538,20:50:30,25:38:06,69.9,-11.6,2.1,0.5,2371,4,141,9,158,13,35.6,8.8,a,312.625,25.635,67,856,36.763,97.655,2163.93,36.595,97.865,2163.402,20,48,88,108,2140,2183,4310,44,296,0.867205,0.7281712,0.2420205,0.1523415,0,468.4964,17.46909,0.7745507,6,-0.1301678,41.73047,18.77743,1069.121,2138.063,0,13.39269,6.362586,47.47864,10.63878,5.694519,47.55715,17.45044,0.03099661,0.4207557,0,33.75542,0.0048732,54.54437,37.40074,20.6884,37.45935,312.64398,25.624252,1408074110,SoFiA J205034.55+253727.3,72.7530770428933,5,2045+26
J2051+2454,20:51:15,24:54:16,69.4,-12.2,2.6,0.5,10742,6,229,12,255,17,154.6,10.2,a,312.8125,24.9044444444444,34,105,26.942,54.514,341.728,27.018,54.8,339.722,25,29,52,57,328,369,243,42,23,0.731188,0.0003484818,0.6469532,0.0111083,0,201.1698,1.266945,0.1108349,4,-0.10591,16.36277,10.81985,158.8235,317.1059,0,2.560364,2.215452,14.62735,2.280222,2.003053,-31.287,1.592838,0.02059628,0.04713455,0,222.9055,0.0049012,21.47606,33.00313,9.365451,33.34235,312.81177,24.904573,1371524610,SoFiA J205114.82+245416.5,2.43620246748306,7,2045+26
J2038+2407,20:38:22,24:07:14,67,-10.3,0.8,0.3,10338,10,30,21,119,31,150,9.6,a,309.591666666667,24.1205555555556,38,109,202.846,7.854,433.675,202.9,7.846,433.444,201,205,5,10,431,437,123,7,26,0.544396,8.235002E-05,0.223047,0.02139768,0,7.805965,1.143569,0.2596145,4,-0.2184429,5.562912,4.764632,215.1115,430.2184,0,2.72071,2.370891,-26.34392,2.665618,2.231582,-12.73769,1.142395,0.01873356,0.1881421,0,241.1682,0.0042828,24.4523,5.484669,4.777658,5.11855,309.58984,24.120392,1373402880,SoFiA J203821.56+240713.4,6.01844217523803,8,2045+26
J2105+2710,21:05:37,27:10:19,73.3,-13.3,1,0.3,981,8,183,17,253,25,11.1,7.5,a,316.404166666667,27.1719444444444,318,512,36.817,189.327,2482.663,36.936,189.089,2482.627,35,39,187,192,2479,2486,104,8,24,0.655955,,,,,,,,,,,,,,,2.588802,1.844859,-15.2103,2.575691,1.902931,-19.22373,0.926058,0.0192572,0.1255754,0,319.2919,0.0052677,17.23841,6.932323,5.39213,6.136952,316.40607,27.14467,1414471940,SoFiA J210537.45+270840.8,98.3747238161853,4,2100+26
J2102+2511,21:02:44,25:11:51,71.3,-14,1,0.2,3122,3,42,6,60,10,45,8.7,a,315.683333333333,25.1975,448,1675,75.115,72.522,1991.251,74.992,72.26,1991.236,71,79,67,77,1985,1998,712,14,79,0.697091,,,,,,,,,,,,,,,4.173297,3.38239,8.878829,4.016814,3.295364,0.7436564,4.182298,0.03121904,0.3839123,0,170.7896,0.0041608,37.66997,11.45927,9.433897,10.04335,315.6817,25.202602,1404623620,SoFiA J210243.61+251209.4,19.1220837111129,6,2100+26
J2054+2555,20:54:30,25:55:57,70.7,-12.1,1.6,0.4,6911,3,263,7,269,10,102.6,9.6,a,313.625,25.9325,372,1412,184.836,116.098,1713.705,185.079,116.144,1713.461,181,188,114,118,1712,1717,61,6,29,0.61545,,,,,,,,,,,,,,,1.84621,1,-58.82865,2.806225,1.685143,89.8578,0.2712016,0.01162474,0.05059963,0,0,0.0042684,8.34275,4.8,3.241914,4.671216,313.64554,25.929321,1399056510,SoFiA J205434.93+255545.6,67.4715523707761,6,2100+26
J2057+2557,20:57:15,25:57:54,71.1,-12.6,18.3,1.4,1521,2,260,4,275,6,25.6,9.5,a,314.3125,25.965,541,2008,149.111,117.904,2346.889,149.274,117.896,2347.079,142,157,110,125,2314,2380,8595,67,212,0.653177,,,,,,,,,,,,,,,7.118074,6.289715,-86.7807,5.498535,4.974791,78.67838,52.45418,0.05206768,1.143101,0,347.8465,0.0044119,128.2435,60.9055,57.62543,59.4683,314.30902,25.963264,1411755260,SoFiA J205714.16+255747.8,12.8775386424344,6,2100+26
J2054+2401,20:54:56,24:01:31,69.2,-13.4,3.6,0.5,3522,5,106,10,164,15,50.7,9.3,a,313.733333333333,24.0252777777778,424,1584,182.589,3.207,1901.064,182.212,2.618,1901.421,177,190,0,8,1887,1916,2017,30,107,0.549376,,,,,,,,,,,,,,,6.33622,3.63616,-80.16168,5.583122,3.70215,-75.28384,11.03498,0.0283056,0.5946712,1,238.6316,0.0042879,57.30224,26.1363,22.29237,23.12734,313.71857,24.037132,1402823550,SoFiA J205452.46+240213.7,64.6413642833963,6,2100+26
J2057+2538,20:57:48,25:38:12,71,-12.9,2.6,0.4,4767,4,249,8,265,12,72,9.5,a,314.45,25.6366666666667,444,726,139.842,98.643,1650.55,140.405,98.559,1650.935,136,143,96,101,1645,1657,291,13,38,0.583039,,,,,,,,,,,,,,,2.977674,2.282067,72.12993,3.319179,2.249948,72.56774,1.785282,0.0203,0.1527276,0,22.53042,0.0044183,23.68672,11.9505,7.908413,11.04509,314.47485,25.641663,1397803390,SoFiA J205753.96+253830.0,82.6436771483395,7,2100+26
