id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra,dec,freq,name
24.0,66.0,185.625,79.911,119.107,185.306,80.031,119.005,183.0,188.0,78.0,82.0,118.0,121.0,56.0,4.0,21.0,0.428639,0.4613114,0.07945151,0.03759959,0.0,6.26843E-13,0.4464692,0.2050343,3.0,-0.9406752,2.0,2.0,59.03973,118.9407,0.0,3.426762,1.159204,40.80585,3.065254,1.707529,43.54489,0.4464694,0.02237082,0.2009112,0.0,93.5036,0.0049657,12.35013,2.0,2.0,2.0,298.6482,25.327377,1.36710106E9,SoFiA J195435.56+251938.6
25.0,74.0,17.94,47.647,134.797,17.751,47.897,134.92,15.0,21.0,45.0,50.0,132.0,138.0,133.0,7.0,31.0,0.456168,0.05700838,0.3126118,0.05688944,0.0,16.88585,1.191803,0.2627568,4.0,-0.1897596,5.306158,4.300699,65.65631,131.1898,0.0,3.309819,2.184137,15.04944,3.182743,2.315628,25.20891,1.186893,0.02093305,0.2094656,0.0,36.21231,0.0054532,18.9439,5.016359,4.299742,4.717354,301.7305,24.787506,1.36742003E9,SoFiA J200655.32+244715.0
26.0,77.0,114.738,137.905,130.429,114.849,137.789,130.739,113.0,116.0,136.0,139.0,128.0,133.0,42.0,6.0,13.0,0.413438,0.02561929,0.03708596,0.01480358,0.0,8.951557,0.3283358,0.09514241,3.0,-0.3586997,4.688112,3.266527,63.51854,127.3587,0.0,2.511933,1.221849,-8.880556,2.010063,1.387342,-19.22486,0.3247608,0.02089427,0.06321166,0.0,345.9457,0.0045671,10.97226,4.114753,2.721435,3.93544,299.94705,26.296467,1.36733619E9,SoFiA J195947.29+261747.3
27.0,79.0,212.314,87.192,200.651,212.041,86.996,201.849,204.0,220.0,80.0,91.0,175.0,243.0,2662.0,69.0,129.0,0.599609,0.00543107,0.5320521,7.373531E37,0.0,524.554,12.70037,0.2272324,6.0,-1.064894E31,77.08628,59.61694,80.26603,160.0169,0.0,9.18556,4.053023,64.8668,7.153545,3.738263,72.70865,13.4499,0.0240569,0.2553468,0.0,72.33488,0.0051843,50.35878,63.2248,52.44635,55.60472,298.15335,25.437931,1.36876134E9,SoFiA J195236.80+252616.6
28.0,98.0,155.108,84.785,161.54,155.178,85.11,161.373,139.0,168.0,69.0,93.0,156.0,167.0,2343.0,12.0,353.0,0.603305,4.688672E-6,0.006810632,0.4965471,0.0,45.66502,12.876,2.024331,6.0,-0.4395897,9.219106,6.193098,77.50341,155.1797,0.0,16.52697,8.593323,86.21164,15.50488,9.464389,88.52973,12.97445,0.02730162,1.371457,0.0,273.5801,0.0055224,48.53697,9.459877,6.777166,8.022455,299.20322,25.416227,1.36795021E9,SoFiA J195648.78+252458.4
29.0,114.0,20.119,284.646,181.646,20.137,284.84,181.622,15.0,28.0,278.0,288.0,177.0,185.0,336.0,9.0,74.0,0.621654,0.1211214,0.03477873,0.02796198,0.0,14.60414,1.624288,0.2862451,4.0,-0.1864733,7.24562,5.940317,88.51739,177.1865,0.0,4.715321,2.286686,-40.6233,5.413664,3.826107,62.46178,1.615607,0.02496081,0.2122647,0.0,43.95063,0.0050874,17.32493,7.075212,5.019235,5.90561,301.74637,28.737589,1.36835597E9,SoFiA J200659.13+284415.3
30.0,116.0,58.507,116.698,160.966,58.392,116.477,161.001,55.0,62.0,111.0,126.0,157.0,164.0,410.0,8.0,86.0,0.411877,0.003111713,0.03097191,0.004904545,0.0,5.73879,3.162263,0.7535157,3.0,-0.2724083,5.912716,4.133026,78.01549,156.2724,0.0,5.933683,3.47742,-4.35229,7.386701,3.364367,4.603987,3.176264,0.02726233,0.4866221,0.0,16.78138,0.0069482,22.57618,5.906755,4.040538,5.165628,300.9936,25.937828,1.36794266E9,SoFiA J200358.46+255616.2
31.0,119.0,55.502,193.271,160.764,55.666,193.535,160.454,53.0,59.0,191.0,196.0,157.0,165.0,203.0,9.0,33.0,0.450321,0.3825711,0.07432531,0.008395037,0.0,17.99904,1.590459,0.3191481,3.0,-0.2869538,7.902349,4.362079,78.03716,156.287,0.0,2.943772,2.258359,-65.47235,3.070504,2.65168,-80.34205,1.525281,0.02037917,0.1957512,0.0,0.0,0.0059908,18.18598,7.117078,4.616892,6.831434,301.05588,27.221767,1.36793178E9,SoFiA J200413.41+271318.4
32.0,135.0,97.386,120.068,161.682,97.5,120.642,161.754,95.0,101.0,114.0,125.0,159.0,164.0,236.0,6.0,56.0,0.55454,0.3850309,0.1136643,0.01463079,0.0,1.608964,1.396882,0.3450245,3.0,-0.3268287,6.0,3.677562,79.05683,158.3268,0.0,5.079437,1.807905,-5.03662,5.495693,2.474186,7.726034,1.314664,0.02172062,0.2265756,0.0,165.9638,0.006641,12.88618,5.18864,4.069195,4.7478,300.2689,26.010452,1.36795776E9,SoFiA J200104.54+260037.6
33.0,138.0,116.287,83.984,162.171,116.055,83.961,161.986,113.0,122.0,82.0,87.0,160.0,165.0,129.0,6.0,39.0,0.561732,0.3585714,0.08637817,0.02087903,0.0,11.50548,0.6834453,0.1866549,3.0,-0.4337964,5.248905,3.240122,79.54319,159.4338,0.0,6.646313,0.9890661,-81.4233,4.662909,2.420595,83.42026,0.6243761,0.01499847,0.1048145,0.0,0.0,0.0052447,10.48161,5.251126,4.064428,4.893261,299.92517,25.399275,1.3679625E9,SoFiA J195942.04+252357.4
34.0,139.0,81.7,111.96,161.16,81.303,111.764,161.075,80.0,84.0,110.0,114.0,160.0,163.0,50.0,4.0,19.0,0.409248,0.4524291,0.06394164,0.0,0.0,0.8619192,0.3393218,0.1131073,1.0,0.0,2.0,2.0,80.03197,160.0,0.0,2.336813,1.070377,74.69362,2.376371,2.06588,29.55129,0.3462341,0.01687821,0.1558053,0.0,0.0,0.007081,7.132208,2.0,2.0,2.0,300.56857,25.861603,1.36794419E9,SoFiA J200216.45+255141.8
35.0,142.0,106.535,279.944,184.749,106.618,280.012,184.64,94.0,117.0,273.0,288.0,181.0,188.0,1347.0,8.0,262.0,0.612943,1.386788,0.1757171,0.01245274,0.0,35.32572,7.36017,1.399694,4.0,-0.248216,8.0,4.862312,90.08786,180.2482,0.0,13.12308,7.042001,-68.08018,12.19285,6.834226,-72.37968,7.10403,0.02341087,0.9262702,0.0,65.18967,0.0054093,35.78354,7.134828,4.887487,6.326646,300.10223,28.667406,1.36841651E9,SoFiA J200024.54+284002.7
36.0,144.0,39.462,283.6,184.554,39.331,283.778,184.112,37.0,42.0,282.0,286.0,183.0,186.0,65.0,4.0,24.0,0.481652,0.1197806,0.06977152,0.07287512,0.0,4.85664E-10,0.3530139,0.2676403,3.0,-1.131646,1.900785,1.193588,91.53489,184.1316,0.0,4.047762,0.0,46.23198,3.339793,2.36562,-80.13373,0.3530127,0.03021194,0.1588557,0.0,0.0,0.0058143,8.262216,1.900785,1.193583,1.678726,301.38123,28.723768,1.36840589E9,SoFiA J200531.50+284325.6
37.0,145.0,76.756,284.746,185.712,77.01,284.944,185.691,68.0,91.0,281.0,289.0,181.0,190.0,680.0,10.0,129.0,0.610261,1.024788E-5,0.02448947,0.008165001,0.0,64.5585,3.621321,0.6717451,4.0,-0.211289,7.875029,5.265901,90.01224,180.2113,0.0,15.53349,3.852212,81.55155,14.36555,3.763117,84.05083,3.741114,0.02910189,0.4960322,0.0,256.561,0.005151,27.85211,7.406559,5.012374,6.69677,300.66516,28.748205,1.36843763E9,SoFiA J200239.64+284453.5
38.0,146.0,96.04,110.992,404.984,96.21,111.139,402.434,90.0,103.0,103.0,118.0,191.0,600.0,25400.0,410.0,171.0,0.862172,0.8504265,0.03136074,0.0,0.0,8952.168,116.8445,0.346334,6.0,0.0,490.0,409.1373,79.51568,159.004,0.0,7.823252,5.917249,1.349203,5.238158,4.42524,-33.42176,136.4028,0.03553313,0.7569141,0.0,297.8191,0.0049879,171.5886,400.9789,383.2947,394.3812,300.29242,25.852013,1.37278144E9,SoFiA J200110.18+255107.2
39.0,147.0,185.564,275.0,184.821,185.229,275.242,185.005,183.0,189.0,272.0,277.0,182.0,187.0,39.0,6.0,19.0,0.413808,0.0189042,0.03401007,0.01553678,0.0,3.519596,0.2836073,0.08042503,3.0,-0.3201994,4.468595,3.53998,90.51701,181.3202,0.0,2.891692,1.119306,63.51549,4.358414,1.266361,51.39198,0.2820463,0.02038614,0.05419253,0.0,0.0,0.0054861,8.232394,4.552198,2.631549,4.323906,298.61002,28.58129,1.36842381E9,SoFiA J195426.40+283452.6
40.0,148.0,203.165,285.903,185.476,202.89,285.826,185.398,196.0,208.0,283.0,288.0,184.0,187.0,103.0,4.0,41.0,0.50724,0.3221852,0.1046385,0.03133008,0.0,4.581976E-13,0.869178,0.4276656,3.0,-0.8459815,1.982217,1.524689,92.05232,184.846,0.0,7.856048,2.026218,-75.9511,7.626489,2.423143,-82.0403,0.8691777,0.02249421,0.39113,0.0,,0.0069915,13.03227,1.982217,1.52469,1.589834,298.27185,28.754255,1.36843174E9,SoFiA J195305.24+284515.3
41.0,150.0,203.439,12.726,195.534,203.556,12.738,195.458,199.0,208.0,10.0,16.0,192.0,199.0,223.0,8.0,52.0,0.63378,0.2968066,0.08734577,0.03671963,0.0,15.0786,0.9607805,0.2500343,4.0,-0.4137297,6.944574,2.999815,95.54367,191.4137,0.0,5.715349,2.54061,-71.1482,4.852147,2.686006,-75.76617,0.8938668,0.0170663,0.1410945,0.0,285.8769,0.0044998,13.30217,5.535832,2.761504,5.148507,298.32678,24.20184,1.36863334E9,SoFiA J195318.43+241206.6
42.0,151.0,39.2,283.729,194.576,39.086,283.508,194.33,37.0,42.0,281.0,286.0,193.0,196.0,85.0,4.0,29.0,0.50585,0.2197503,0.07875796,0.03445381,0.0,7.398965E-12,0.4998417,0.2301998,3.0,-0.8884133,2.0,1.65673,96.53938,193.8884,0.0,3.754654,2.841319,64.24541,3.14288,2.756379,-53.52589,0.4998419,0.02097995,0.2249289,0.0,251.7918,0.0054609,11.09981,2.0,1.65673,1.671767,301.38583,28.719221,1.36861069E9,SoFiA J200532.60+284309.2
43.0,153.0,119.927,197.527,196.709,119.916,197.377,196.643,118.0,121.0,195.0,200.0,195.0,199.0,55.0,5.0,16.0,0.435994,0.2254213,0.07467713,0.02959442,0.0,2.355161,0.4024871,0.1213557,3.0,-0.4409663,4.0,2.818349,97.03734,194.441,0.0,1.587155,1.333342,-26.38448,2.295216,1.638795,-10.94922,0.349678,0.01562921,0.08632945,0.0,0.0,0.0044819,10.92489,3.550166,2.900266,3.124692,299.85153,27.28957,1.36865715E9,SoFiA J195924.37+271722.5
44.0,156.0,111.486,80.793,223.685,111.552,80.735,223.33,110.0,113.0,78.0,83.0,220.0,228.0,111.0,9.0,20.0,0.554029,0.2408252,0.04984871,0.01274735,0.0,14.72768,0.7274541,0.1313634,3.0,-0.2764571,8.0,4.80686,109.5249,219.2765,0.0,2.054987,1.683266,-52.04951,2.317509,1.839545,-35.64412,0.6805939,0.01728517,0.08410502,0.0,181.9991,0.0050904,12.92544,7.246384,4.20842,7.113927,300.00827,25.345516,1.36919194E9,SoFiA J200001.98+252043.9
45.0,157.0,161.142,174.838,229.311,160.755,174.827,228.677,155.0,165.0,171.0,177.0,221.0,236.0,148.0,16.0,33.0,0.602197,0.1316774,0.02364855,0.0,0.0,103.2774,0.7795735,0.08068053,6.0,-Infinity,16.47409,14.10591,110.0118,220.1732,0.0,6.52031,1.747433,-65.53881,6.311128,1.784137,-66.97043,1.003322,0.02020724,0.06693183,0.0,298.5958,0.004886,16.87933,14.79962,13.03234,14.25341,299.0887,26.910912,1.36929907E9,SoFiA J195621.29+265439.3
46.0,159.0,121.176,199.692,242.637,120.996,200.005,242.769,119.0,123.0,197.0,202.0,240.0,246.0,91.0,7.0,22.0,0.5016,8.726193E-4,0.114955,0.05186054,0.0,6.75059,0.6223922,0.1656067,4.0,-0.2922836,4.798795,3.832473,119.5575,239.2923,0.0,2.702222,1.467219,11.51955,2.923807,1.930733,26.42045,0.6216176,0.01487618,0.117819,0.0,0.0,0.0052365,12.58314,4.742021,4.226959,4.519819,299.8312,27.333366,1.36958144E9,SoFiA J195919.49+272000.1
47.0,161.0,170.437,186.563,254.545,170.425,186.781,254.538,168.0,173.0,183.0,191.0,248.0,260.0,268.0,13.0,40.0,0.641136,0.2637954,0.03796488,0.007052444,0.0,48.54915,1.245735,0.1220328,3.0,-0.1449174,14.0,13.02295,123.519,247.1449,0.0,2.66596,2.235179,56.28814,3.450225,2.450506,2.300446,1.24278,0.01387721,0.1014056,0.0,0.0,0.005,15.18309,11.88719,9.842934,11.45666,298.906,27.108904,1.36981734E9,SoFiA J195537.44+270632.1
48.0,163.0,158.5,196.807,257.128,158.667,196.912,257.316,156.0,162.0,194.0,199.0,251.0,263.0,218.0,13.0,34.0,0.607577,0.03697322,0.0185492,0.004035279,0.0,34.84767,1.13377,0.1765632,3.0,-0.1882854,9.146701,5.999895,125.0093,250.1883,0.0,3.211231,2.417193,82.25176,3.110263,2.622732,87.60508,1.181733,0.02146752,0.1115133,0.0,0.0,0.004806,16.65349,10.35417,4.86841,9.676566,299.12485,27.279263,1.36987302E9,SoFiA J195629.96+271645.3
49.0,164.0,121.609,196.821,264.921,121.68,196.846,265.659,120.0,123.0,193.0,200.0,253.0,270.0,151.0,18.0,27.0,0.618211,0.03768253,0.01684841,0.02215074,0.0,48.20787,0.8900067,0.09908621,4.0,-0.1410992,12.45619,8.284873,127.0084,254.1411,0.0,4.188642,1.760585,-6.36767,3.876926,1.924919,3.519446,0.844094,0.0183671,0.07776204,0.0,202.6045,0.0051232,13.49761,9.91384,5.118145,9.364806,299.81848,27.28069,1.37004032E9,SoFiA J195916.43+271650.5
50.0,166.0,210.2,88.333,265.267,209.935,88.82,265.279,209.0,212.0,87.0,90.0,263.0,268.0,45.0,6.0,13.0,0.409002,4.992434E-4,0.08215064,0.03492998,0.0,0.1084896,0.2619933,0.1000696,3.0,-0.4510395,3.825917,2.577357,131.0411,262.451,0.0,2.080123,0.6409877,53.78563,1.844347,1.822446,-66.54618,0.2638218,0.02235681,0.05296247,0.0,0.0,0.0074273,5.295117,4.062808,2.624826,3.647686,298.19177,25.468822,1.37003264E9,SoFiA J195246.02+252807.8
51.0,167.0,163.187,175.68,270.622,162.823,175.587,270.604,156.0,172.0,171.0,180.0,263.0,278.0,888.0,16.0,115.0,0.622156,0.11778,0.04702394,0.001980455,0.0,162.4565,3.605292,0.4469593,3.0,-0.1530503,11.3936,7.46388,130.5235,261.1531,0.0,7.537309,4.148233,-71.85127,7.780121,4.17258,-84.73634,4.039364,0.01760783,0.3469777,0.0,106.0474,0.0048972,27.67952,11.69178,9.175352,10.84098,299.04993,26.92334,1.37013939E9,SoFiA J195611.98+265524.0
