name_1,ra_1,dec_1,GAL_LONG,GAL_LAT,flux,fluxerr,velcenter,velerr_1,w50max,velerr_1a,w20max,velerr_1b,DLG,MHI,a,ra_dec,dec_d,id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra_2,dec_2,freq,name_2,Separation
J1909+2649,19:09:28,26:49:12,58.9,8.2,8.1,1.0,4731,3,274.0,7,292.0,10,66.5,9.9,a,287.3666666666666,26.82,27.0,120855.0,185.367,169.467,1641.721,185.428,169.402,1641.318,172.0,197.0,156.0,181.0,1597.0,1723.0,13387.0,127.0,404.0,0.751974,7.421351E-4,0.08184631,2.999114E-4,0.0,2231.383,41.19627,0.8601648,4.0,-0.025304,68.47212,45.30757,783.0409,1566.025,0.0,12.30344,8.492206,-38.6315,9.052474,7.20606,-36.49078,49.11648,0.03365179,0.4041771,0.0,274.1327,0.0047355,89.83165,73.1106,60.57273,74.73755,287.37857,26.816856,1.39761075E9,SoFiA J190930.86+264900.7,39.88262006379608
J1911+2421,19:11:37,24:21:08,56.9,6.7,8.9,1.1,642,2,116.0,4,126.0,7,10.5,8.4,a,287.90416666666664,24.352222222222224,34.0,195021.0,158.961,20.686,2542.948,158.569,21.077,2543.355,153.0,166.0,14.0,28.0,2527.0,2561.0,2767.0,35.0,143.0,0.999935,0.02029073,0.332517,0.2142788,0.0,2084.856,22.55508,1.192225,6.0,-0.02257428,27.18967,18.16973,1261.166,2522.063,0.0,6.212136,5.307449,61.48623,4.921411,4.203682,56.17303,25.69732,0.05212157,1.205826,0.0,68.42949,0.0046401,105.2826,29.14796,26.08355,25.5821,287.89804,24.348272,1.41568896E9,SoFiA J191135.53+242053.8,24.61702062955935
