id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra,dec,freq,name
1.0,5.0,154.002,78.949,35.523,154.382,79.168,35.043,77.0,224.0,25.0,115.0,0.0,97.0,176364.0,98.0,4966.0,0.999076,0.6644072,0.08570162,3.097439E37,0.0,11149.33,777.3385,16.59378,6.0,-9.106939E30,66.58158,45.51213,0.04285081,0.0220964,0.0,80.63233,32.35656,80.62847,77.1792,30.74845,82.37946,847.2872,0.03631713,0.0,6.0,252.0395,0.0052658,383.2524,72.95862,53.48741,0.0,310.49426,20.817665,1.36541824E9,SoFiA J204158.62+204903.6
2.0,14.0,123.214,178.29,36.887,123.161,178.227,36.028,48.0,223.0,153.0,215.0,0.0,113.0,201803.0,114.0,4625.0,0.995732,3.895392,0.1687076,0.01660856,0.0,7034.318,972.6917,19.48333,6.0,-0.298298,70.41793,48.5755,0.08435379,0.02084726,0.0,87.74493,25.07499,-88.03735,85.25425,23.67704,-86.9312,1006.586,0.03304069,2.599445,6.0,104.7484,0.0053183,421.6129,73.44279,53.39943,89.20997,311.0487,22.470337,1.36543808E9,SoFiA J204411.69+222813.2
3.0,18.0,192.185,5.415,14.867,192.254,5.23,14.772,189.0,196.0,1.0,11.0,1.0,35.0,487.0,35.0,54.0,0.536461,0.3914681,0.01858547,0.3806681,0.0,253.8375,-7390828.0,0.1576073,6.0,-0.7545158,2.225419,2.131121,0.009292734,0.05299514,0.0,5.810798,2.650893,24.34956,5.603343,2.361154,27.87172,3.486837,0.03223851,0.09327678,4.0,197.0232,0.0061578,25.73852,33.44737,28.79564,33.66585,309.8302,19.580326,1.3650121E9,SoFiA J203919.24+193449.2
4.0,20.0,156.073,30.557,18.632,156.223,30.571,17.679,153.0,159.0,28.0,33.0,5.0,39.0,467.0,35.0,35.0,0.523309,2.626248E-4,0.3966541,0.5554905,0.0,257.2872,2.776617,0.1807474,6.0,-0.148639,21.97099,14.65227,0.1983271,0.06914253,0.0,3.591118,2.891877,-54.37414,2.92888,2.534767,-52.41012,3.412829,0.02717616,0.09312275,0.0,3.310767,0.0060315,26.2401,32.78392,30.29559,32.87013,310.46558,20.007288,1.36507034E9,SoFiA J204151.74+200026.2
5.0,29.0,23.214,211.223,35.143,22.704,211.253,34.069,2.0,52.0,186.0,226.0,2.0,84.0,47870.0,83.0,1176.0,0.851107,0.07946986,0.1641135,0.02281383,0.0,6831.564,182.4341,4.421931,6.0,-0.1218055,58.5968,39.77304,0.08205674,0.02498142,0.0,23.37941,15.62234,-82.4232,22.30872,14.28396,-89.18217,223.7394,0.03682849,0.0,4.0,247.9972,0.0052524,194.6932,69.52399,55.55942,0.0,312.86716,23.013115,1.36539878E9,SoFiA J205128.12+230047.2
6.0,33.0,157.96,278.448,33.719,157.028,279.276,33.4,94.0,207.0,253.0,289.0,2.0,82.0,63053.0,81.0,1754.0,0.949203,9.345438,0.6302099,0.03821945,0.0,3017.758,313.3475,6.378372,6.0,-0.1559069,67.93043,51.3553,0.3151049,0.02695085,0.0,50.59515,18.13899,84.80004,45.79639,16.68657,83.24847,323.8717,0.04171683,2.859571,4.0,85.12675,0.0054987,234.5677,73.98267,49.8034,73.56275,310.4275,24.153158,1.36538534E9,SoFiA J204142.60+240911.4
7.0,34.0,34.829,55.825,35.311,35.817,55.35,34.533,2.0,72.0,30.0,88.0,3.0,85.0,76600.0,83.0,1815.0,0.948994,0.7675132,0.4905817,0.03425716,0.0,4010.176,355.2543,7.528046,6.0,-0.1573108,67.57861,46.28143,0.2452909,0.02164659,0.0,36.52958,25.4283,73.91434,33.97985,24.6455,71.64728,374.3735,0.02332527,0.0,4.0,206.6993,0.0050675,266.9329,67.7527,54.56598,0.0,312.60495,20.41672,1.36540813E9,SoFiA J205025.19+202500.2
8.0,55.0,168.0,37.903,59.896,167.738,38.169,59.447,164.0,171.0,35.0,42.0,52.0,70.0,298.0,19.0,44.0,0.552062,6.047194E-6,0.01862875,0.01109911,0.0,93.53609,1.337299,0.2033919,4.0,-0.1834577,9.458403,6.237166,24.50931,49.18346,0.0,4.155079,2.047849,74.64212,4.014719,2.536131,55.41286,1.537812,0.01724085,0.1030365,0.0,269.0998,0.0045572,19.61362,15.01306,12.59438,14.53358,310.26053,20.132872,1.36590746E9,SoFiA J204102.52+200758.3
9.0,56.0,37.615,14.115,83.898,37.42,14.162,84.008,32.0,48.0,11.0,18.0,71.0,93.0,382.0,23.0,76.0,0.540049,0.08422647,0.01591401,0.01021945,0.0,321.0134,1.400542,0.1052711,4.0,-0.09323335,26.0,12.56226,35.00796,70.09323,0.0,8.874029,2.789144,84.97186,8.986721,2.794401,85.4165,2.255786,0.02312211,0.1106295,0.0,162.9811,0.0050607,22.8064,19.50032,3.39584,19.60679,312.57065,19.730152,1.36639974E9,SoFiA J205016.95+194348.5
10.0,62.0,39.719,93.663,13.866,39.678,93.948,13.699,36.0,43.0,89.0,98.0,8.0,20.0,374.0,13.0,49.0,0.536185,2.587502E-5,0.05360942,0.00865606,0.0,26.05544,2.005318,0.2891317,4.0,-0.1646048,10.14569,6.702003,3.026805,6.164605,0.0,6.121914,2.15053,28.01078,5.691981,2.370628,27.58966,2.079947,0.01565847,0.2073731,0.0,15.9454,0.0049836,21.581,10.51869,7.861765,9.036261,312.54175,21.060696,1.36499059E9,SoFiA J205010.02+210338.5
