name_1,ra_1,dec_1,GAL_LONG,GAL_LAT,flux,fluxerr,velcenter,velerr_1,w50max,velerr_1a,w20max,velerr_1b,DLG,MHI,a,ra_dec,dec_d,id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra_2,dec_2,freq,name_2,Separation
J1944+2753,19:44:24,27:53:34,63.5,1.9,1.1,0.2,5647,6,111.0,12,167.0,18,79.8,9.2,a,296.1,27.892777777777777,108.0,224.0,119.967,234.2,1445.933,120.021,234.125,1445.622,119.0,121.0,233.0,235.0,1444.0,1448.0,30.0,5.0,9.0,0.66815,0.2966692,0.03539002,0.0,0.0,2.430859,0.3708365,0.0741673,1.0,0.0,4.0,4.0,721.5177,1443.0,0.0,1.63444,0.3996459,89.39164,1.541234,1.404099,-85.68504,0.3115472,0.01634773,0.07524633,0.0,0.0,0.0071156,8.426119,3.691233,3.228082,3.339013,296.09872,27.902168,1.39368858E9,SoFiA J194423.70+275407.8,34.04922399019597
