id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra,dec,freq,name
1.0,2.0,116.196,74.823,46.249,113.894,74.113,43.225,0.0,224.0,21.0,149.0,3.0,141.0,800314.0,139.0,12471.0,0.572039,88.418,2.224369,0.00922726,0.0,42475.06,4464.475,71.77043,6.0,-0.117927,86.26361,61.94994,1.112184,0.01951165,0.0,126.5718,51.59012,86.93984,129.1609,45.22746,86.83381,4678.822,0.05383851,0.0,5.0,260.0097,0.005805,901.1424,89.39238,71.43089,0.0,284.96625,20.735134,1.36558234E9,SoFiA J185951.90+204406.5
2.0,13.0,198.482,200.213,43.826,199.215,200.226,42.129,147.0,224.0,158.0,252.0,5.0,110.0,162198.0,106.0,3042.0,0.66171,2.898715,1.265727,0.0,0.0,4616.608,789.6215,13.35671,6.0,0.0,84.77863,57.97271,0.6328637,0.01740655,0.0,43.89886,29.36427,28.29717,42.391,25.97598,30.42983,809.0058,0.0562105,3.946994,12.0,210.584,0.0059848,335.7632,85.53836,64.01964,86.92195,283.42267,22.829676,1.36556032E9,SoFiA J185341.44+224946.8
3.0,29.0,217.662,258.722,33.378,217.304,258.542,32.619,212.0,223.0,256.0,262.0,7.0,72.0,2601.0,66.0,77.0,0.507255,0.003593801,0.2412417,0.2758515,0.0,893.541,10.53217,0.2897563,6.0,-0.1185882,51.86591,35.21493,0.1206209,0.03004369,0.0,6.585334,3.46109,-87.10047,5.665065,3.249209,-85.98553,12.99036,0.02210715,0.01971005,0.0,92.16208,0.0048754,52.24431,55.17393,41.33901,64.23681,283.08148,23.798397,1.36536986E9,SoFiA J185219.55+234754.2
4.0,35.0,81.415,285.618,29.204,81.463,285.642,29.407,77.0,87.0,283.0,288.0,11.0,43.0,749.0,33.0,55.0,0.631697,0.2883488,0.02431435,0.002232846,0.0,267.82,3.01338,0.1032492,3.0,-0.05210853,38.0,35.97581,5.012157,10.05211,0.0,5.922202,2.613902,-76.82811,5.089756,2.479579,-82.95225,3.45441,0.02128391,0.1407972,0.0,282.6132,0.004672,27.01641,27.83185,16.69181,27.55252,285.55826,24.260433,1.36530534E9,SoFiA J190213.98+241537.6
5.0,62.0,38.901,246.917,30.223,39.263,246.891,29.977,35.0,43.0,245.0,248.0,26.0,35.0,121.0,10.0,25.0,0.490155,4.737059E-5,0.1477879,0.02453708,0.0,21.99537,0.5996399,0.09575241,4.0,-0.1675891,9.282067,6.247407,12.57389,25.16759,0.0,3.431327,1.609869,65.66769,3.999187,1.618757,76.03589,0.6108071,0.01819089,0.02440983,0.0,199.411,0.0041343,13.43108,7.956251,5.396469,9.562651,286.32315,23.609875,1.36531686E9,SoFiA J190517.56+233635.5
6.0,159.0,39.323,271.431,60.987,38.857,271.449,61.162,34.0,45.0,268.0,276.0,54.0,67.0,545.0,14.0,68.0,0.513706,0.2122116,0.03620816,0.009085571,0.0,39.26797,2.698515,0.4073626,4.0,-0.1998012,9.096742,5.913043,26.5181,53.1998,0.0,6.587224,3.794946,84.35419,6.039043,3.452244,79.83964,2.757077,0.01762478,0.1658291,0.0,169.7714,0.0048162,24.52134,11.32428,5.083744,11.50078,286.33472,24.019325,1.36594176E9,SoFiA J190520.34+240109.6
7.0,276.0,190.118,224.918,101.594,190.2,224.883,101.499,187.0,193.0,223.0,228.0,95.0,107.0,170.0,13.0,29.0,0.503594,5.064835E-5,0.1199218,0.02250281,0.0,26.64519,0.769568,0.07586082,4.0,-0.09257617,13.11647,11.18462,47.05996,94.09258,0.0,3.016251,2.108987,39.95563,3.216217,2.239532,59.25358,0.7981017,0.01714265,0.06680163,0.0,194.0362,0.0044468,13.76541,11.66078,10.24935,11.03774,283.5814,23.24214,1.36675021E9,SoFiA J185419.54+231431.7
8.0,290.0,208.442,212.507,106.212,208.85,212.319,106.472,200.0,216.0,209.0,216.0,99.0,113.0,570.0,15.0,110.0,0.6223,0.02359082,0.0215532,0.009347517,0.0,31.50818,2.183116,0.3687247,4.0,-0.2072565,8.48284,5.575613,49.01078,98.20726,0.0,10.42654,3.302455,83.75557,9.413672,3.5604,85.49285,2.201512,0.01621502,0.2908118,0.0,145.7127,0.0049104,18.77856,7.619103,4.47325,6.607092,283.24576,23.029493,1.36684992E9,SoFiA J185258.98+230146.2
9.0,292.0,76.848,169.536,103.616,76.624,170.012,102.364,75.0,79.0,167.0,172.0,98.0,111.0,138.0,14.0,22.0,0.503284,0.2300187,0.09631041,0.06266932,0.0,20.73034,0.3898671,0.07279128,4.0,-0.3707171,7.753961,6.764597,48.04816,96.37072,0.0,2.179671,1.203479,5.956903,3.043414,1.641431,24.27293,0.3143043,0.01640053,0.02483267,0.0,0.0,0.0044025,6.099414,5.031655,2.071461,11.81228,285.63742,22.33231,1.36676762E9,SoFiA J190232.98+221956.3
10.0,301.0,90.284,163.168,106.473,90.203,163.417,106.326,88.0,93.0,158.0,168.0,101.0,111.0,328.0,11.0,55.0,0.508545,1.901971E-7,7.074543E-4,0.01075106,0.0,46.59724,1.702044,0.2926132,4.0,-0.1975438,8.499811,5.590025,50.00035,100.1975,0.0,4.161138,1.905562,-1.542541,4.631956,2.469059,-0.9664495,1.73843,0.01813209,0.1915404,0.0,110.1114,0.0049163,19.52467,8.513718,6.279291,8.005931,285.39243,22.22315,1.36684698E9,SoFiA J190134.18+221323.3
11.0,317.0,103.887,160.03,111.074,103.799,159.959,110.99,99.0,109.0,154.0,166.0,105.0,120.0,231.0,16.0,66.0,0.566297,6.995166E-5,0.07589683,0.03637145,0.0,69.70824,0.6484806,0.1397813,4.0,-0.2643608,6.693892,4.400155,51.03795,102.2644,0.0,6.644943,1.778523,56.70063,5.792676,3.972275,12.33172,0.8245171,0.01588349,0.05615394,0.0,38.14525,0.0050922,10.65341,11.82337,2.838482,13.57673,285.1476,22.16591,1.36694042E9,SoFiA J190035.42+220957.3
12.0,329.0,197.506,88.949,118.109,197.754,88.997,117.699,195.0,199.0,86.0,92.0,107.0,130.0,156.0,24.0,24.0,0.53713,0.1733741,0.03063288,0.01170399,0.0,65.39296,0.7576852,0.04334353,4.0,-0.1097553,24.74222,21.47506,52.51532,105.1098,0.0,1.975783,1.898826,18.47811,2.558128,2.096923,-9.413824,0.7852412,0.01459035,0.03490129,0.0,0.0,0.0047514,13.23192,21.3635,15.46091,21.37306,283.46915,20.976112,1.36707494E9,SoFiA J185352.59+205834.0
13.0,390.0,152.115,163.626,151.634,151.891,163.789,151.681,150.0,154.0,161.0,168.0,146.0,159.0,227.0,14.0,34.0,0.541068,8.552469E-4,0.3291939,0.02955793,0.0,85.06567,1.070755,0.1040573,4.0,-0.08712606,12.82304,11.23418,72.1646,144.0871,0.0,3.235937,2.042607,-5.246428,3.376088,2.106832,-9.787483,1.18072,0.02179152,0.09160668,0.0,345.2375,0.0049262,15.94332,11.79707,11.18388,11.70161,284.28177,22.228254,1.3677559E9,SoFiA J185707.62+221341.7
14.0,394.0,106.358,169.24,153.402,106.654,169.397,154.185,101.0,111.0,166.0,172.0,148.0,162.0,271.0,15.0,55.0,0.521339,0.4684521,0.03878373,0.0,0.0,183.6381,1.741251,0.1913549,4.0,-0.08537289,16.0,16.0,72.51939,145.0854,0.0,5.564889,2.749371,-66.16689,5.452243,2.711337,-66.13601,1.907633,0.02889755,0.1377811,0.0,301.9709,0.0050534,23.18932,12.8029,12.00181,12.70418,285.09634,22.323254,1.36780608E9,SoFiA J190023.12+221923.7
15.0,397.0,97.169,166.338,150.985,97.857,165.38,150.607,94.0,100.0,164.0,169.0,149.0,152.0,65.0,4.0,29.0,0.472261,0.02848644,0.02184893,0.202862,0.0,7.790462E-14,0.086182,0.05602387,3.0,-0.6898229,1.743438,1.301656,74.51092,149.6898,0.0,,,,3.888956,2.122847,46.85448,0.08618199,0.01063823,0.0387819,0.0,0.0,0.0038624,3.289898,1.743438,0.8491717,1.229066,285.2547,22.256132,1.3677344E9,SoFiA J190101.13+221522.1
16.0,415.0,152.385,211.342,162.677,152.62,211.566,162.533,147.0,159.0,204.0,216.0,159.0,167.0,514.0,9.0,97.0,0.542483,0.5990864,0.1493547,0.09023561,0.0,16.04989,2.875273,0.5220229,4.0,-0.2374468,8.0,5.124314,79.07468,158.2374,0.0,6.717468,6.189498,-36.53511,6.225023,5.566534,-35.19839,2.73122,0.0171335,0.3479408,0.0,278.7133,0.005387,22.51693,7.22365,5.326845,6.622226,284.26437,23.024551,1.36797338E9,SoFiA J185703.45+230128.4
17.0,468.0,153.488,165.5,190.221,153.03,165.099,189.356,151.0,156.0,163.0,167.0,185.0,198.0,86.0,14.0,21.0,0.456059,0.03781875,0.1205235,0.0629515,0.0,36.84574,0.3489508,0.110424,4.0,-0.4200414,4.455781,2.839942,91.56026,183.42,0.0,4.037437,1.285742,-72.3481,3.847296,1.667292,-67.66294,0.4599379,0.02004973,0.0379794,0.0,288.03,0.0051086,9.765308,8.148209,2.967427,11.49705,284.26114,22.25001,1.36851098E9,SoFiA J185702.67+221500.0
18.0,471.0,89.926,34.077,204.745,89.93,33.961,204.522,87.0,93.0,31.0,37.0,199.0,210.0,271.0,12.0,44.0,0.453578,2.317955E-6,0.00775306,0.008065407,0.0,56.06003,1.407646,0.2360308,4.0,-0.192459,8.633349,5.721217,99.00388,198.1925,0.0,4.111913,2.72072,-60.92089,3.687247,2.858911,-64.45951,1.526758,0.01903508,0.1541852,0.0,89.94263,0.0044822,20.69163,9.534264,5.545606,8.887052,285.3916,20.065224,1.36881498E9,SoFiA J190133.99+200354.8
19.0,479.0,61.11,23.066,219.125,61.272,22.72,219.079,58.0,65.0,20.0,27.0,215.0,224.0,273.0,10.0,50.0,0.492439,1.417146E-5,0.04263248,0.01519883,0.0,17.66189,1.329168,0.2636993,4.0,-0.2300586,7.292829,4.830018,107.0213,214.2301,0.0,3.875211,2.874558,-28.79348,3.806305,3.250785,-27.56976,1.343057,0.01580586,0.1934587,0.0,279.9791,0.0047385,17.15413,7.469127,5.283846,5.651714,285.89905,19.87576,1.36910669E9,SoFiA J190335.77+195232.7
20.0,486.0,218.236,197.882,235.062,218.127,197.842,234.539,216.0,220.0,195.0,200.0,229.0,241.0,144.0,13.0,23.0,0.508854,0.1781626,0.06403704,0.0384511,0.0,10.26025,0.846296,0.0801537,4.0,-0.1154558,14.0,11.52203,114.032,228.1155,0.0,2.72403,1.403394,-7.459154,2.51605,1.960355,-1.52863,0.783062,0.01739147,0.06626419,0.0,333.4349,0.0045243,14.42317,12.8123,10.25988,11.47328,283.08112,22.78634,1.36941658E9,SoFiA J185219.47+224710.8
21.0,503.0,127.123,79.0,280.788,127.156,78.888,280.609,124.0,130.0,75.0,82.0,277.0,284.0,203.0,8.0,42.0,0.472801,0.09716039,0.0664351,0.0234591,0.0,4.207174,1.023667,0.2035017,4.0,-0.2359942,6.927718,4.813905,138.0332,276.236,0.0,3.984039,2.105803,-33.79742,3.419074,2.78927,-10.38435,0.9913158,0.01473515,0.1318256,0.0,172.7461,0.0042129,16.51533,6.844098,4.134164,6.472314,284.72977,20.814516,1.37033984E9,SoFiA J185855.14+204852.3
22.0,508.0,181.119,76.65,283.252,180.957,76.678,283.265,177.0,185.0,72.0,81.0,280.0,287.0,329.0,8.0,64.0,0.510658,0.3023936,0.1662758,0.02620085,0.0,10.43441,1.586106,0.2958957,4.0,-0.2280925,8.0,5.15828,139.5831,279.2281,0.0,4.411866,2.999129,-11.92423,4.535069,3.339295,7.224048,1.533244,0.01489059,0.19913,0.0,172.401,0.004377,19.31247,7.41132,5.566846,6.345651,283.77072,20.77328,1.37039309E9,SoFiA J185504.97+204623.8
