id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra,dec,freq,name
1.0,1.0,156.237,90.729,42.838,155.756,88.061,41.081,92.0,224.0,0.0,176.0,3.0,112.0,504237.0,110.0,10014.0,0.91553,2.014425,1.840892,0.02779621,0.0,19087.29,2346.687,42.20685,6.0,-0.1949468,78.86946,54.22625,0.9204461,0.01849457,0.0,99.23459,63.31827,-6.048368,95.71668,60.07946,-3.859536,2461.243,0.04717742,5.532596,13.0,350.6468,0.0054944,631.0085,86.13664,64.26639,95.07546,284.19223,25.465351,1.36553946E9,SoFiA J185646.13+252755.3
2.0,2.0,40.367,45.877,43.879,40.726,45.618,41.551,0.0,108.0,19.0,81.0,5.0,115.0,180262.0,111.0,3186.0,0.837198,29.0121,2.017447,0.01532441,0.0,2512.128,959.9166,14.71976,6.0,-0.0938372,88.18091,66.42307,1.008723,0.01823816,0.0,50.09539,24.27826,-75.51724,42.72125,21.36637,-75.08947,932.1986,0.04561971,6.165928,5.0,298.6344,0.0053647,409.4691,88.58236,61.32166,88.66299,286.3082,24.75403,1.3655488E9,SoFiA J190513.97+244514.5
3.0,6.0,144.1,182.27,35.66,144.004,182.361,35.948,142.0,146.0,180.0,184.0,32.0,39.0,100.0,8.0,21.0,0.529001,0.03227357,0.02669822,0.005584993,0.0,30.97277,0.8931398,0.2056731,3.0,-0.267348,5.950804,4.241211,15.51335,31.26735,0.0,2.260252,2.090797,52.8626,2.217775,1.975494,0.0456636,0.9145636,0.02167333,0.1285645,0.0,333.5133,0.0044636,20.48931,6.447168,3.822896,5.956154,284.40115,27.038124,1.36543654E9,SoFiA J185736.27+270217.2
4.0,7.0,38.605,144.958,14.377,38.359,144.941,14.172,33.0,52.0,139.0,151.0,5.0,29.0,1048.0,25.0,142.0,0.523051,0.9614393,0.08835386,0.001658787,0.0,205.7415,5.597751,0.2799269,3.0,-0.08659149,25.66105,21.51705,0.04417693,0.08659149,0.0,10.93669,4.749336,69.46855,8.749465,4.626061,68.67741,4.871966,0.0303761,0.08489257,4.0,257.3731,0.0054511,27.62166,21.93725,13.75773,23.03885,286.37048,26.40916,1.36500006E9,SoFiA J190528.92+262433.0
5.0,12.0,220.61,57.173,28.635,220.699,57.036,27.804,219.0,223.0,52.0,63.0,21.0,36.0,405.0,16.0,43.0,0.560996,0.3760099,0.04345374,0.003791301,0.0,108.3682,2.249243,0.2330897,3.0,-0.1520453,14.79155,8.314147,9.521727,19.15205,0.0,5.041277,1.681149,9.121802,4.626108,1.941038,7.887402,2.159372,0.02535877,0.1600545,0.0,177.1993,0.0046276,23.18674,13.57145,8.6853,13.03938,283.0017,24.936384,1.36527334E9,SoFiA J185200.41+245611.0
6.0,22.0,93.809,236.975,25.743,93.986,236.824,25.78,86.0,100.0,232.0,242.0,16.0,41.0,1162.0,26.0,106.0,0.427119,0.6759774,0.286976,0.005899784,0.0,253.6369,5.249879,0.5140603,4.0,-0.1471075,19.36062,8.020437,5.143488,10.14711,0.0,6.687416,3.254214,-60.46047,6.588539,3.696003,-67.84844,5.609529,0.01839253,0.0,0.0,62.10535,0.0055119,29.89372,23.63832,8.51031,0.0,285.33987,27.946852,1.36523264E9,SoFiA J190121.57+275648.7
7.0,27.0,200.444,29.037,23.056,200.229,29.05,22.952,199.0,202.0,28.0,31.0,21.0,26.0,54.0,6.0,13.0,0.544567,0.3039516,0.08907623,0.06592386,0.0,0.4719215,0.3977305,0.09894501,4.0,-0.503913,5.353439,4.594577,10.04454,20.50391,0.0,1.903389,1.527487,64.4346,1.995351,1.620295,64.13705,0.3226147,0.01651885,0.05666675,0.0,0.0,0.0049828,8.81084,4.968354,3.821247,4.432038,283.38412,24.474566,1.36517606E9,SoFiA J185332.19+242828.4
8.0,29.0,36.869,7.646,15.525,36.908,7.641,15.576,34.0,39.0,4.0,12.0,10.0,22.0,297.0,13.0,45.0,0.550294,0.06172291,0.04945894,0.01224488,0.0,25.41316,1.396051,0.2402451,4.0,-0.2165021,8.225157,5.340119,4.024729,8.216502,0.0,4.029283,2.449586,2.22831,4.277663,2.670212,-2.557923,1.385682,0.01530488,0.1146017,0.0,148.339,0.0043456,18.50265,7.754979,5.310919,7.164742,286.3714,24.120066,1.36502822E9,SoFiA J190529.13+240712.2
9.0,38.0,196.448,213.154,8.168,196.605,211.673,7.571,195.0,199.0,207.0,221.0,5.0,11.0,143.0,7.0,48.0,0.527383,0.3493847,0.04653314,0.8405008,0.0,12.23414,0.6525202,0.1382999,2.0,-1.004716,6.0,4.770631,2.523267,5.126201,0.0,6.665744,1.249658,6.832199,6.361184,1.766955,4.843221,0.6274345,0.01726176,0.09411517,0.0,145.4489,0.0048476,10.82374,6.0,3.236868,6.0,283.40982,27.519243,1.36486771E9,SoFiA J185338.35+273109.3
10.0,41.0,81.669,17.009,26.984,81.758,17.043,27.143,76.0,88.0,13.0,22.0,9.0,45.0,1486.0,37.0,94.0,0.41387,0.2866348,0.4559122,0.296933,0.0,346.7456,6.05655,0.169152,6.0,-0.1418333,42.0,41.04155,2.727956,5.020684,0.0,6.051727,3.616694,-73.99757,5.608131,3.530688,-75.1448,6.899004,0.02068658,0.2357062,0.0,294.9777,0.0049544,36.12322,33.42433,27.97241,32.30931,285.55298,24.28247,1.36526003E9,SoFiA J190212.71+241656.9
