id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra,dec,freq,name
1.0,5.0,220.374,111.753,32.935,220.501,111.86,33.121,215.0,224.0,105.0,119.0,7.0,63.0,2996.0,57.0,99.0,0.618649,0.01566652,0.1020002,0.1310167,0.0,456.698,18.8553,0.4804195,6.0,-0.09772443,57.38661,39.82488,0.0510001,0.02708315,0.0,6.768284,4.203122,5.939283,5.75828,3.434184,1.906623,19.51755,0.0256041,0.0,0.0,184.8657,0.0056159,63.49436,54.20041,42.67735,0.0,294.24017,25.85021,1.36537984E9,SoFiA J193657.64+255100.8
2.0,6.0,220.864,129.778,29.667,220.988,129.884,30.331,219.0,223.0,126.0,133.0,18.0,39.0,198.0,22.0,25.0,0.683435,0.07414807,0.01727031,0.003392338,0.0,87.37929,1.233282,0.0838965,3.0,-0.08230485,24.0,14.28282,8.508635,17.0823,0.0,3.634288,1.753272,12.23271,3.693011,1.657508,10.27125,1.307148,0.01823174,0.06444325,0.0,209.2402,0.0050902,18.2498,21.10991,19.11935,20.92079,294.22598,26.15045,1.3653239E9,SoFiA J193654.24+260901.6
3.0,11.0,219.124,144.907,19.618,219.397,144.944,18.637,215.0,223.0,139.0,150.0,7.0,45.0,1114.0,39.0,70.0,0.641534,3.381264E-5,0.05921924,0.001873922,0.0,136.4218,6.878954,0.4076553,4.0,-0.06802241,24.15811,16.07429,0.02960962,0.06802241,0.0,5.742508,3.464057,-23.23028,5.146648,3.099281,-15.5804,7.103436,0.01997975,0.3806901,0.0,355.9857,0.0052943,40.4173,24.30393,19.2265,19.81666,294.25122,26.401846,1.36508954E9,SoFiA J193700.29+262406.6
4.0,18.0,199.383,282.909,13.135,198.989,282.937,12.988,196.0,204.0,279.0,287.0,9.0,17.0,274.0,9.0,55.0,0.635631,0.06592154,0.02325684,0.01465484,0.0,57.59068,1.537094,0.3390502,4.0,-0.2400078,6.59141,4.422037,4.511628,9.240008,0.0,5.566238,2.080163,35.27437,5.11934,2.590481,37.92521,1.775794,0.02689352,0.2341564,0.0,29.50893,0.005817,18.44232,7.078865,5.803682,6.416486,294.5968,28.706928,1.36497626E9,SoFiA J193823.23+284224.9
5.0,20.0,32.296,287.583,13.019,32.281,287.694,13.151,29.0,35.0,286.0,289.0,10.0,17.0,108.0,8.0,21.0,0.594093,0.1261844,0.1307438,0.01888472,0.0,12.24211,1.479606,0.3364982,4.0,-0.2722236,6.375296,4.13189,4.565372,9.272224,0.0,2.865651,1.675995,53.79069,2.709774,1.737673,60.83589,1.463824,0.02937326,0.2141227,0.0,230.4072,0.0062725,22.45623,6.378432,4.906949,5.563314,297.7662,28.787752,1.36497958E9,SoFiA J195103.89+284715.9
6.0,22.0,221.047,127.907,60.065,221.081,128.141,60.249,219.0,222.0,124.0,131.0,54.0,65.0,107.0,12.0,23.0,0.617275,0.09111184,0.01505571,0.0,0.0,95.06234,0.5855519,0.1011868,6.0,-Infinity,11.05544,4.647936,27.00753,54.25687,0.0,3.844169,1.405817,8.178285,3.867142,1.469069,8.433506,0.7326835,0.01897177,0.06613184,0.0,347.3796,0.0044544,15.90143,10.23358,8.566065,10.09324,294.22476,26.12138,1.36592346E9,SoFiA J193653.94+260717.0
7.0,23.0,203.377,284.213,49.738,203.897,284.261,49.31,197.0,206.0,282.0,286.0,48.0,51.0,61.0,4.0,29.0,0.614573,0.2534285,0.05834437,0.05508669,0.0,2.097593E-14,0.3659103,0.1712512,3.0,-0.8034713,2.0,1.672257,24.02917,48.80347,0.0,3.459506,1.83,-77.09435,4.521967,2.141294,84.93285,0.3659102,0.01555783,0.1646596,0.0,0.0,0.005513,9.481708,2.0,1.672257,1.720764,294.50314,28.727924,1.36570432E9,SoFiA J193800.75+284340.5
8.0,26.0,136.381,160.714,96.524,136.236,160.545,96.144,135.0,138.0,160.0,162.0,95.0,98.0,21.0,4.0,10.0,0.683632,0.1022253,0.03139493,0.06954393,0.0,3.277576E-14,0.126982,0.05753036,3.0,-0.9101459,2.0,1.899642,47.5157,95.91015,0.0,3.109491,0.0,-62.65012,1.877698,1.295092,-86.06364,0.1269821,0.01361612,0.05714195,0.0,0.0,0.0045315,6.604918,2.0,1.899642,1.905716,295.79794,26.675045,1.36664294E9,SoFiA J194311.51+264030.2
9.0,28.0,174.909,0.578,32.136,174.812,0.514,31.309,172.0,178.0,0.0,2.0,5.0,65.0,528.0,61.0,19.0,0.640078,0.2956111,0.08409964,0.1235432,0.0,688.3519,6.28538,0.1370962,6.0,-0.1285002,61.54417,50.89115,0.04204982,0.03412457,0.0,3.733363,1.596393,-86.34225,2.860468,1.16279,-85.94676,7.152256,0.02501999,0.4812034,1.0,269.3019,0.0057492,54.14039,59.37535,55.55802,0.2744051,295.10397,24.003195,1.36534349E9,SoFiA J194024.95+240011.5
10.0,29.0,183.117,141.961,43.221,183.142,142.042,43.38,180.0,185.0,140.0,144.0,40.0,46.0,77.0,7.0,18.0,0.607566,0.1136648,0.03057997,0.04260806,0.0,17.30036,0.5681626,0.1906756,4.0,-0.459892,4.06557,2.654713,20.01529,40.45989,0.0,2.53174,1.504276,89.74832,2.671401,1.722499,88.65885,0.6361491,0.01494563,0.1012138,0.0,0.0,0.0057438,12.6217,5.446995,2.698321,5.167464,294.92657,26.361267,1.36558541E9,SoFiA J193942.38+262140.6
