name_1,ra_1,dec_1,GAL_LONG,GAL_LAT,flux,fluxerr,velcenter,velerr_1,w50max,velerr_1a,w20max,velerr_1b,DLG,MHI,a,ra_dec,dec_d,id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra_2,dec_2,freq,name_2,Separation
J2047+2048,20:47:35,20:48:39,65.6,-14.0,1.2,0.3,10615,5,107.0,11,126.0,16,151.9,9.8,a,311.8958333333333,20.810833333333335,31.0,200.0,74.564,78.776,378.282,74.973,78.779,378.278,72.0,77.0,76.0,81.0,374.0,383.0,156.0,10.0,27.0,0.510145,1.405459E-4,0.05571808,0.01057338,0.0,11.36467,1.167036,0.2093181,4.0,-0.1997683,8.209057,5.427236,186.5279,373.1998,0.0,2.866033,2.421284,48.59817,2.78041,2.193201,68.73454,1.181709,0.01541613,0.1410975,0.0,53.74821,0.0035429,26.70513,8.289494,5.69624,6.938416,311.91022,20.81158,1.37229734E9,SoFiA J204738.45+204841.7,48.48745788074559
