id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra,dec,freq,name
1.0,4.0,189.558,232.242,45.482,185.634,235.127,40.232,163.0,210.0,218.0,247.0,6.0,111.0,35186.0,106.0,919.0,1.0,1.53907E-4,0.1355842,0.001961048,0.0,8247.355,30.66331,1.67978,4.0,-0.06694782,26.12212,17.2581,0.06779212,0.06694782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.365441,0.02752903,0.0,0.0,290.9533,0.0053643,-6.328348,51.65526,20.85994,0.0,291.11108,27.912342,1.3655223E9,SoFiA J192426.66+275444.4
2.0,5.0,139.103,264.685,27.916,139.29,265.091,28.533,135.0,143.0,260.0,270.0,19.0,38.0,802.0,20.0,73.0,0.711525,0.0234736,0.05643516,0.001767367,0.0,28.20944,3.711598,0.3485461,3.0,-0.1093558,15.51265,10.2475,8.028218,16.10936,0.0,6.656946,2.764966,-16.47508,6.051079,3.207382,-17.10548,3.728675,0.02031073,0.0703511,0.0,184.2244,0.0054393,24.2061,13.75642,6.785847,18.49456,291.98285,28.41767,1.36528794E9,SoFiA J192755.88+282503.6
3.0,7.0,176.313,35.205,36.482,176.539,34.634,35.622,175.0,178.0,33.0,37.0,30.0,43.0,83.0,14.0,16.0,0.505971,0.06454276,0.02149396,0.01102499,0.0,2.792733,0.4170266,0.06133158,3.0,-0.2030223,11.1121,5.942698,14.51075,29.20302,0.0,3.397473,1.263252,23.58103,3.207221,1.579499,21.76088,0.4163889,0.018358,0.0,0.0,,0.0048711,9.382834,11.22604,6.013605,0.0,291.31717,24.571966,1.36542989E9,SoFiA J192516.12+243419.1
4.0,9.0,192.386,171.94,43.604,192.548,171.903,42.567,174.0,217.0,150.0,194.0,6.0,132.0,48317.0,127.0,1045.0,0.936696,5.040034,1.104832,0.05248743,0.0,1910.973,200.8449,3.317421,6.0,-0.1007653,82.73459,61.15601,0.5524158,0.02081568,0.0,23.70894,14.44154,22.3533,20.74639,13.13521,16.13073,201.919,0.02533574,2.658748,0.0,167.1609,0.0054052,170.2172,86.65684,63.92707,77.27671,290.99506,26.857214,1.36556915E9,SoFiA J192358.81+265126.0
5.0,11.0,90.719,113.87,32.589,90.665,113.837,32.512,84.0,97.0,107.0,122.0,10.0,66.0,3912.0,57.0,143.0,0.767969,0.03661798,0.1825877,0.001395922,0.0,378.0004,15.31813,0.5428313,4.0,-0.04128375,40.37457,26.77348,0.09129383,0.04128375,0.0,5.791584,5.507914,-83.6508,5.802174,5.414744,44.17332,16.96419,0.02408003,0.5528645,0.0,176.9514,0.0061927,43.80356,39.80678,34.39388,35.76991,292.8953,25.896736,1.36536755E9,SoFiA J193134.87+255348.3
6.0,16.0,1.957,249.637,26.436,1.895,249.943,26.854,0.0,5.0,244.0,257.0,7.0,38.0,1017.0,32.0,63.0,0.765266,0.06244998,0.02418449,0.00333098,0.0,282.3642,6.288851,0.2258945,4.0,-0.02829022,34.14279,29.61764,4.012092,8.02829,0.0,7.412128,2.794098,7.462618,6.334098,2.658045,6.781387,5.804671,0.02121191,0.1846071,1.0,0.0,0.0060685,30.02366,23.26238,17.33327,26.21333,294.58176,28.15115,1.36525414E9,SoFiA J193819.62+280904.1
7.0,17.0,6.427,281.66,63.412,6.442,281.832,63.192,0.0,19.0,264.0,289.0,7.0,114.0,7555.0,108.0,272.0,0.731651,0.4559151,0.0134044,Infinity,0.0,3674.34,-1.89056608E8,0.2247961,6.0,-9.0E30,3.088425,2.798777,0.006702201,0.0109681,0.0,13.31979,7.694573,10.66036,10.95121,6.925054,10.0143,37.24902,0.03724114,0.2701244,1.0,358.4579,0.005695,75.24917,104.8209,93.04391,106.1919,294.50583,28.684092,1.36598246E9,SoFiA J193801.40+284102.7
8.0,21.0,219.69,185.842,46.554,219.869,185.742,47.246,214.0,223.0,179.0,193.0,31.0,64.0,1100.0,34.0,111.0,0.806621,1.377727E-5,0.02922842,0.006833448,0.0,492.4293,2.353491,0.2912216,4.0,-0.1504459,11.62471,7.64669,13.51461,27.15045,0.0,7.870227,2.974701,-8.922931,7.199001,3.639072,-6.847611,4.773707,0.02045925,0.5870437,0.0,344.7054,0.0052242,27.55119,30.41496,23.91051,15.52825,290.48038,27.08162,1.36566285E9,SoFiA J192155.29+270453.8
9.0,31.0,34.617,287.093,47.228,34.57,287.301,46.731,29.0,40.0,283.0,289.0,38.0,56.0,592.0,19.0,57.0,0.552368,3.05217E-4,0.07191564,0.005848299,0.0,137.8192,3.99301,0.3803244,4.0,-0.1054674,15.18763,10.15984,18.53596,37.10547,0.0,4.230711,3.020675,86.48038,4.611788,3.200946,-89.959,4.314849,0.03309306,0.3678416,0.0,275.5587,0.0070059,25.31266,13.90326,10.70127,11.65642,293.97256,28.781645,1.36565261E9,SoFiA J193553.42+284653.9
10.0,32.0,75.316,286.949,49.096,75.309,287.159,48.892,72.0,79.0,285.0,289.0,45.0,52.0,136.0,8.0,30.0,0.401618,0.1496529,0.04664275,0.01674201,0.0,2.870109,0.8499064,0.2741967,4.0,-0.4473364,4.292893,2.678271,22.52332,45.44734,0.0,3.18801,1.549193,-18.43495,3.664015,2.365084,-80.40093,0.8472888,0.02380238,0.115913,4.0,0.0,0.0074033,9.813821,4.402741,2.766201,4.181458,293.19775,28.785,1.36569587E9,SoFiA J193247.46+284706.0
