name_1,ra_1,dec_1,GAL_LONG,GAL_LAT,flux,fluxerr,velcenter,velerr_1,w50max,velerr_1a,w20max,velerr_1b,DLG,MHI,a,ra_dec,dec_d,id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra_2,dec_2,freq,name_2,Separation
J2003+2515,20:03:29,25:15:07,63.5,-3.1,1.6,0.4,3048,5,125.0,11,145.0,16,41.0,8.8,a,300.8708333333333,25.251944444444444,318.0,689.0,65.377,75.322,2009.935,65.071,75.246,2009.934,62.0,69.0,72.0,79.0,1994.0,2021.0,743.0,28.0,47.0,0.609741,0.00798927,0.03368119,0.003317843,0.0,133.1542,5.1052,0.2228509,4.0,-0.03961789,29.26482,25.67311,996.5168,1993.04,0.0,3.530173,2.985,-3.225838,2.996624,2.795996,-39.15343,4.837952,0.02529817,0.1542693,0.0,89.03063,0.0046645,38.05047,26.45049,18.18604,26.10195,300.8648,25.251389,1.40499827E9,SoFiA J200327.56+251505.0,19.746002944656656
J2004+2727,20:04:10,27:27:56,65.4,-2.1,2.1,0.4,4336,7,194.0,14,239.0,21,60.9,9.3,a,301.04166666666663,27.465555555555557,281.0,624.0,56.138,207.333,1741.402,56.174,207.284,1741.556,54.0,58.0,206.0,209.0,1737.0,1745.0,87.0,9.0,17.0,0.441517,0.0144179,0.01988001,0.01816294,0.0,7.580791,0.9016535,0.1904266,4.0,-0.2351562,6.742196,4.654831,868.5099,1737.235,0.0,2.447635,1.567428,-80.37848,2.209852,1.658974,87.29853,0.9162981,0.01999743,0.124468,0.0,86.17872,0.0051309,19.14633,6.818693,4.704844,5.715849,301.04855,27.451002,1.39961958E9,SoFiA J200411.65+272703.6,56.81986991169304
J1957+2633,19:57:37,26:33:21,63.9,-1.3,2.3,0.5,4405,6,202.0,12,226.0,17,63.9,9.3,a,299.40416666666664,26.555833333333332,273.0,611.0,144.603,154.203,1697.009,144.453,154.09,1696.051,142.0,148.0,152.0,158.0,1686.0,1729.0,459.0,44.0,38.0,0.584381,0.04180842,0.0375896,0.005286746,0.0,216.3166,3.272261,0.2312414,4.0,-0.08894145,19.77436,13.01828,836.0188,1672.089,0.0,3.283972,2.322513,-41.29339,2.900857,2.205893,-35.62582,3.456701,0.02117534,0.1708191,0.0,212.5546,0.0048162,34.13834,15.5694,12.07618,14.8029,299.39526,26.5669,1.39870758E9,SoFiA J195734.86+263400.8,49.089291709339626
